#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
8707,15717770,Marcelo,850,Female,55,7,1,0,171763,1
8709,15776939,Zox,778,Female,48,3,2,1,182691,0
8712,15673995,Tu,516,Female,65,9,1,1,181490,0
8724,15803202,Onyekachi,350,Male,51,10,1,1,125824,1
8730,15656592,Toscano,646,Male,48,8,2,1,175658,0
8735,15642530,Coates,706,Female,47,10,1,1,140939,1
8740,15615219,Obielumani,518,Male,59,5,1,0,123872,0
8745,15691906,Esposito,664,Female,49,5,2,1,108877,1
8750,15701238,Chia,683,Male,47,1,2,1,148989,0
8756,15697510,Tien,707,Female,52,7,1,1,109689,1
8760,15757981,Loggia,748,Male,66,8,1,1,163332,0
8762,15738088,Parkin,634,Male,63,10,2,1,30773,1
8763,15765173,Lin,350,Female,60,3,1,0,113796,1
8764,15665159,Brooks,727,Male,61,0,2,1,188729,1
8765,15618203,Tien,773,Male,51,8,2,1,86701,0
8769,15677310,Christie,761,Male,62,5,1,0,86921,1
8771,15656901,Nnonso,615,Male,59,8,2,1,165577,0
8782,15751628,Onyemachukwu,438,Male,60,7,1,0,49425,0
8788,15572356,Tsai,689,Male,73,1,1,0,167969,0
8794,15574554,Pugh,537,Male,66,8,2,1,130665,0
8802,15606115,P'eng,510,Female,52,6,1,1,131313,1
8808,15669783,Simpson,586,Female,60,3,2,0,63241,1
8815,15589725,Zubarev,740,Female,51,4,2,1,178930,0
8823,15673929,Chin,543,Male,64,4,2,1,148306,0
8824,15578835,Brookes,675,Female,50,1,1,0,8270,0
8826,15797081,Ajuluchukwu,611,Female,49,9,2,1,138657,1
8834,15760873,Lombardo,594,Male,50,7,1,1,183868,0
8838,15809736,Steigrad,664,Male,46,2,1,1,177423,1
8847,15616365,Obiuto,571,Female,53,2,2,1,28046,0
8851,15590201,Fiorentini,500,Female,50,5,4,1,83866,1
8863,15769246,Lo Duca,813,Male,59,2,1,1,187636,1
8866,15639004,Chiemezie,668,Male,72,2,2,1,70784,0
8875,15684318,McMillan,582,Female,50,6,2,1,20344,0
8877,15712807,Robertson,556,Male,46,3,1,1,108501,1
8879,15675794,Hsing,645,Male,47,9,1,1,121840,1
8881,15603764,Chang,560,Male,49,4,1,1,100075,1
8891,15788723,McIntyre,599,Female,49,10,2,1,166236,1
8894,15612670,Berry,631,Female,46,10,2,1,129509,0
8898,15740442,May,603,Male,51,8,1,1,93740,1
8901,15611599,Curtis,604,Female,71,2,2,1,49507,0
8902,15633474,Whitehead,586,Male,51,2,1,1,92406,0
8911,15744873,Wright,657,Female,48,5,1,0,101315,1
8917,15665378,Shen,499,Female,46,6,2,1,73458,0
8918,15757865,Powell,642,Male,62,7,2,1,61121,0
8919,15578787,Goddard,641,Female,52,4,1,1,90965,1
8924,15570002,Burlingame,625,Female,55,8,4,0,135854,1
8925,15808566,Hs?,516,Male,46,2,2,1,169123,0
8931,15665759,Russell,724,Female,69,5,1,1,62281,0
8932,15761487,Yefimova,678,Female,55,5,1,0,196794,1
8937,15722991,McGregor,567,Male,54,9,1,0,52035,1
8939,15722409,Ritchie,693,Male,47,8,1,1,80149,0
8945,15752312,Howells,551,Male,49,1,2,1,135757,0
8949,15662501,Ebelechukwu,583,Male,48,3,1,1,60017,1
8950,15649239,Vasilieva,731,Male,46,10,2,1,153015,0
8953,15713975,Gibson,565,Female,47,10,1,1,165849,1
8955,15581626,Mancini,664,Male,54,8,1,1,162720,1
8956,15641319,Afanasyeva,518,Male,50,4,1,0,107112,1
8959,15710726,Hughes,573,Male,52,8,2,0,178229,0
8964,15796993,McCollum,741,Male,52,1,2,0,21834,1
8966,15811032,Gambrell,477,Female,58,8,1,1,24565,0
8970,15622461,Ndubuagha,562,Female,51,7,2,0,32626,0
8971,15636105,Chung,758,Male,61,2,2,1,43982,0
9010,15729087,Suttor,751,Male,54,9,2,0,116180,0
9011,15786463,Hsing,645,Female,59,8,2,0,92,1
9015,15626383,Tang,596,Male,60,7,1,0,30314,0
9019,15680611,Rose,663,Male,67,9,3,1,72319,0
9022,15712199,Ijendu,655,Female,61,2,2,1,161217,0
9025,15654772,Kwemto,640,Female,47,6,2,0,13784,1
9031,15799635,Arbour,577,Male,51,2,1,0,140801,1
9035,15772337,Lawrence,723,Female,49,0,1,1,180862,1
9039,15657349,Carter,803,Female,50,8,1,0,22457,1
9042,15724336,Yates,513,Female,49,5,1,1,126224,0
9045,15653347,Chiu,560,Male,47,1,1,0,128883,1
9053,15597949,Gilbert,768,Female,47,5,1,1,48137,1
9056,15645323,Chinwenma,630,Male,55,2,1,1,106202,1
9057,15793311,Smith,765,Female,46,8,2,0,166896,1
9059,15802560,Moran,470,Female,48,6,1,1,116971,0
9063,15753110,McKay,720,Male,64,3,2,1,79623,1
9065,15632816,Williams,521,Female,49,2,1,1,182765,0
9074,15611058,Eluemuno,702,Female,60,5,2,1,41537,1
9079,15705448,Gilbert,647,Male,52,7,1,1,190806,1
9081,15620443,Fiorentino,711,Female,81,6,2,1,72276,0
9082,15741078,Greece,736,Male,54,7,2,0,84920,0
9085,15593499,Stevens,686,Female,47,6,1,1,32081,1
9103,15810942,Chiemela,445,Female,61,2,1,0,29910,0
9107,15663650,Russell,698,Male,52,10,3,1,28806,1
9113,15567339,Shaw,735,Male,73,9,1,1,114283,0
9117,15672082,Schatz,562,Male,62,3,2,1,105986,0
9121,15796838,Chibugo,703,Male,58,4,1,0,85149,0
9127,15666095,Costa,753,Male,51,4,2,0,68260,1
9136,15664432,Chao,727,Female,49,7,1,1,190458,1
9139,15771668,Henderson,578,Male,59,10,1,0,9445,1
9152,15747974,Sabbatini,614,Male,49,1,2,1,192441,0
9157,15679551,Colombo,504,Female,46,2,1,1,165123,1
9163,15606097,Zakharov,665,Male,63,7,1,1,25165,1
9164,15802368,Ch'eng,608,Female,47,6,1,1,126013,0
9166,15669946,Jen,663,Female,46,2,1,1,58257,0
9172,15660475,Ndubueze,411,Female,54,9,1,0,76621,0
9175,15628059,DeRose,529,Male,61,1,2,1,191371,0
9182,15655368,Wheeler,672,Male,47,1,1,0,91575,0
9185,15716984,Palermo,695,Female,56,4,2,1,84645,0
9187,15569452,Butler,652,Female,58,3,2,0,193503,0
9191,15798943,Alexander,646,Female,46,8,2,1,133059,0
9193,15791040,Vasilyeva,801,Male,58,1,2,1,30484,0
9204,15774401,Chambers,773,Male,51,4,2,0,123588,1
9207,15611767,Mai,624,Female,52,0,1,0,4860,1
9208,15643770,Yu,682,Female,52,5,1,1,21085,1
9219,15806318,Wright,676,Female,48,2,1,1,15069,1
9221,15600399,Trentino,598,Male,60,4,1,1,197727,1
9224,15623489,Tu,543,Female,67,0,1,1,134612,0
9233,15635364,Gray,618,Female,49,9,3,1,89729,1
9235,15766044,Cameron,642,Male,49,4,1,1,24770,1
9237,15635388,Austin,640,Male,47,6,1,1,116286,0
9239,15639133,Ku,773,Female,50,4,2,1,129373,0
9241,15723872,Buccho,589,Female,46,10,2,0,168369,0
9254,15667321,Cocci,644,Male,49,10,2,1,145090,0
9262,15677117,Crawford,629,Female,61,6,2,1,133673,0
9263,15751445,Chikwado,734,Female,52,6,2,0,38984,0
9265,15656351,Laidley,414,Male,60,3,2,1,93845,0
9272,15774285,Kentish,649,Female,47,8,1,1,71420,0
9277,15623989,Griffin,435,Male,54,3,1,1,156910,1
9280,15573854,Chukwujekwu,727,Male,62,5,2,0,38653,0
9285,15705544,Ma,633,Male,61,3,1,0,50369,0
9286,15713632,Ham,551,Female,48,5,1,0,94978,0
9293,15677764,Chao,461,Female,74,1,2,1,196768,0
9297,15702442,Benson,586,Female,56,9,2,1,54448,0
9310,15621644,Lombardi,678,Male,83,6,1,0,92934,0
9311,15733032,Butler,651,Male,47,2,2,1,119809,0
9312,15608381,Dean,585,Male,50,2,1,1,9439,1
9315,15645371,Cameron,613,Female,51,7,1,1,53631,1
9317,15766355,Lettiere,550,Male,49,0,3,1,61447,1
9319,15611786,Tsui,668,Female,69,9,1,0,134483,0
9322,15686099,Ruse,563,Male,61,1,1,1,106827,1
9324,15815316,Kennedy,644,Male,50,9,4,1,196371,1
9325,15778489,Bolton,780,Male,71,9,2,1,122507,0
9333,15638882,Cardell,710,Female,62,9,1,1,48571,1
9334,15714680,Bianchi,755,Female,78,5,1,1,76016,0
9336,15739123,Mellor,737,Male,50,4,2,1,4225,0
9337,15594450,Tomlinson,695,Male,49,9,1,1,135841,0
9338,15797751,Pai,466,Female,47,5,1,1,183536,1
9339,15691543,Lennox,558,Male,58,2,1,1,88792,0
9346,15758048,Miah,582,Male,50,2,1,1,116944,0
9352,15606076,Golubev,718,Male,63,7,1,1,100539,0
9358,15814405,Chesnokova,418,Female,46,9,1,1,81015,1
9365,15780362,Ferrari,607,Female,49,9,2,1,103068,0
9376,15641389,Shen,659,Male,48,4,2,1,82469,1
9377,15657306,Kershaw,567,Female,47,2,1,0,110900,1
9381,15597109,Vanzetti,627,Male,70,1,1,0,145300,0
9385,15686242,Otutodilichukwu,771,Female,57,4,1,0,85877,1
9392,15639665,Herbert,846,Male,61,0,2,1,96202,0
9396,15800961,Ugorji,627,Male,52,1,2,0,177238,0
9398,15672467,Coles,766,Female,52,7,2,0,66194,0
9402,15601857,Woodhouse,705,Female,46,4,1,0,76545,1
9403,15674156,Tretiakova,810,Male,69,3,1,1,110510,0
9409,15767818,Graham,640,Male,55,10,1,1,979,0
9411,15734659,Sozonov,640,Female,46,5,2,1,155876,0
9415,15632280,Toth,544,Female,53,9,1,1,125692,1
9426,15683977,Owens,687,Female,72,4,2,1,50268,0
9427,15675518,Charlton,499,Female,53,1,2,0,144849,1
9429,15752984,Chifley,737,Female,70,9,2,1,42577,0
9439,15641175,Munro,701,Male,63,3,3,0,144727,1
9444,15687001,Chiemenam,596,Male,54,1,1,1,120315,1
9455,15739248,Lin,727,Male,52,4,2,1,118429,0
9456,15603481,Robinson,689,Female,55,4,2,1,58442,0
9460,15640580,Obiora,650,Female,47,9,1,1,187944,0
9463,15737385,Curtis,800,Female,46,6,2,1,171928,0
9466,15815259,Fang,835,Female,56,2,2,1,39820,0
9467,15592716,Clarke,559,Male,52,2,1,1,129014,1
9473,15579345,Murphy,775,Female,74,0,1,1,134870,0
9475,15631481,Thomson,673,Male,51,8,2,1,172201,0
9476,15620988,Murray,616,Male,46,2,2,1,137136,0
9477,15571529,Kirby,650,Female,48,7,1,1,57595,0
9479,15651900,Bergamaschi,782,Female,53,1,1,1,182960,1
9491,15655171,Yermakova,624,Male,80,3,1,1,65801,0
9493,15775192,Rounsevell,732,Female,48,4,1,1,120853,1
9499,15701932,Millar,586,Female,52,6,1,1,67289,0
9504,15698792,Keldie,671,Female,48,6,1,0,66033,0
9507,15661380,Walker,682,Male,69,6,2,0,149604,0
9514,15566378,Tillman,515,Male,48,5,1,0,147956,1
9526,15699415,Lewis,618,Female,46,6,1,1,120668,1
9532,15717010,Yu,741,Female,60,5,1,1,38915,0
9535,15795488,Beneventi,773,Male,52,2,2,1,57338,0
9541,15634551,Williamson,727,Male,46,3,4,1,130752,1
9546,15570073,Marian,721,Male,57,1,1,1,195941,0
9556,15655360,Chikelu,782,Female,72,5,1,1,2606,1
9558,15757310,Otitodilichukwu,655,Male,67,6,1,1,186995,0
9559,15801411,Green,623,Male,46,4,1,1,5549,1
9578,15807120,Oluchukwu,841,Female,52,3,1,1,85516,1
9583,15742285,Andersen,559,Male,62,6,1,1,20368,0
9588,15653050,Norriss,719,Female,76,10,1,1,176245,0
9590,15669611,Mott,632,Male,71,3,1,1,27598,0
9594,15772216,Henry,738,Female,67,1,1,0,22762,0
9595,15619898,Chiefo,785,Male,55,5,2,1,7009,0
9596,15724543,Mao,597,Male,61,5,2,1,81299,0
9601,15570533,Conti,621,Female,55,7,1,0,75686,1
9603,15603135,Boni,634,Female,59,3,1,0,97939,1
9616,15664860,Chao,692,Female,47,3,2,1,150802,1
9624,15796790,Amaechi,573,Female,47,8,1,1,29587,0
9636,15658768,Lucas,547,Female,49,2,1,0,65467,1
9639,15662337,Baldwin,744,Female,50,1,2,0,106061,1
9647,15603111,Muir,850,Male,71,10,1,1,97893,1
9654,15735799,Maconochie,527,Male,58,3,1,1,126145,0
9672,15636061,Pope,649,Male,78,4,2,1,142567,0
9674,15784148,Beneventi,643,Male,62,9,2,0,155871,0
9682,15607301,Romano,651,Female,63,8,1,1,11831,0
9687,15708362,Watson,793,Male,63,4,2,1,80272,0
9689,15730579,Ward,850,Male,68,5,1,1,186335,0
9690,15728005,Urban,698,Female,57,9,2,1,105715,0
9693,15693690,Iweobiegbunam,574,Male,52,7,1,1,196258,0
9694,15728963,Wei,617,Female,51,10,1,0,93440,1
9698,15609735,Campbell,533,Male,51,6,2,0,79559,1
9699,15771477,Fiorentini,779,Male,49,9,1,0,116894,0
9710,15682839,Genovesi,575,Female,57,8,1,1,84475,0
9715,15681274,Marshall,726,Female,56,2,1,1,46045,0
9719,15704053,T'ang,710,Male,62,3,2,1,119349,1
9720,15724321,Baresi,516,Female,47,9,1,0,149614,1
9734,15789413,Fitzgerald,733,Male,64,3,2,1,75273,0
9735,15583221,Arnold,667,Male,70,3,2,1,20882,0
9737,15644103,Wells,659,Male,78,2,1,0,49979,0
9745,15785358,Gresswell,586,Male,46,8,1,1,79367,1
9748,15775761,Iweobiegbunam,610,Female,69,5,3,0,192743,1
9751,15591985,Stewart,708,Female,51,8,1,1,92920,1
9752,15789339,Yen,681,Male,59,4,1,0,140167,0
9754,15705174,Chiedozie,656,Male,68,7,1,1,186575,0
9762,15736778,Adams,807,Female,60,1,2,1,17355,0
9766,15777067,Thomas,445,Male,64,2,1,0,43678,0
9769,15644994,Ko,714,Male,54,4,2,0,51309,1
9771,15659327,Moffitt,520,Male,49,5,1,1,72577,1
9782,15650424,Bryant,641,Female,48,3,1,1,157459,1
9784,15680430,Ajuluchukwu,601,Female,49,4,2,1,104264,0
9800,15722731,Manna,653,Male,46,0,1,1,78250,1
9817,15649508,Chin,643,Male,48,8,2,1,174729,0
9820,15813946,Duffy,637,Male,51,1,1,1,55267,1
9832,15593283,Higgins,705,Female,48,1,2,1,99476,1
9833,15814690,Chukwujekwu,595,Female,64,2,1,1,89936,1
9835,15799358,Vincent,516,Female,46,6,1,0,171682,1
9842,15736327,Manna,567,Female,46,1,2,1,109573,0
9860,15615430,Adams,678,Male,55,4,1,1,184125,1
9866,15691950,Parry,591,Male,49,3,2,1,50123,0
9880,15669414,Pisano,486,Male,62,9,2,1,168035,1
9883,15785490,Okeke,771,Male,50,3,1,1,16282,1
9885,15686974,Sergeyeva,751,Female,48,4,1,0,30165,1
9892,15731755,Hull,680,Male,49,10,2,1,187008,0
9895,15704795,Vagin,521,Female,77,6,2,1,49054,0
9896,15796764,Bruno,684,Female,56,3,3,1,80593,1
9898,15810563,Ho,678,Female,61,8,2,1,159939,0
9902,15802909,Hu,706,Female,56,3,1,1,86384,0
9910,15773338,Endrizzi,739,Male,58,2,1,1,72169,0
9911,15784042,L?,624,Male,55,7,1,1,95022,1
9918,15755731,Davis,635,Male,53,8,1,0,123647,1
9921,15673020,Smith,678,Female,49,3,1,0,739,1
9925,15578865,Palerma,632,Female,50,5,1,1,6985,1
9934,15765375,Butusov,797,Female,46,8,1,0,162668,0
9937,15653037,Parks,609,Male,77,1,1,0,18709,0
9940,15808971,Lajoie,693,Female,57,9,2,1,135503,0
9949,15735078,Onwughara,724,Female,53,1,2,1,12914,0
9950,15798615,Wan,850,Female,47,9,1,1,44352,0
9952,15763874,Ho,635,Male,46,8,2,1,60739,0
9954,15655952,Burke,550,Male,47,2,2,1,97057,0
9957,15707861,Nucci,520,Female,46,10,1,1,117370,1
9968,15603794,Pugliesi,623,Male,48,5,1,1,158590,0
9976,15666295,Smith,610,Male,50,1,2,1,196527,1
9980,15692664,Diribe,677,Female,58,1,1,0,2988,0
9983,15768163,Griffin,655,Female,46,7,1,1,115146,1
9987,15581736,Bartlett,673,Male,47,1,2,0,34048,0
9992,15769959,Ajuluchukwu,597,Female,53,4,1,1,69385,1
