#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
746,15640059,Smith,606,Male,40,5,2,1,70899,0
749,15813034,Martin,727,Male,38,2,1,1,59281,0
751,15790314,Onuoha,649,Male,41,0,2,0,130567,0
753,15677305,Hsieh,490,Female,35,7,1,1,3937,0
754,15661526,Anderson,815,Male,37,2,2,1,2384,0
755,15685997,Azubuike,838,Female,39,5,2,1,14279,0
756,15660101,Nnonso,803,Male,31,9,2,1,141301,0
757,15637979,Fuller,664,Female,36,2,2,1,78141,0
759,15647099,Ts'ui,633,Female,37,9,1,1,72009,0
761,15583212,Chidozie,600,Female,43,5,1,1,194765,0
762,15582741,Maclean,693,Female,35,5,1,1,88705,1
763,15637876,Burns,663,Female,36,6,1,0,35818,1
765,15672056,Kenenna,710,Male,43,2,3,1,157908,1
769,15724296,Kerr,684,Male,41,2,2,0,120285,0
771,15584091,Pitts,742,Female,36,2,2,0,47272,1
772,15640442,Standish,717,Male,31,4,1,0,41177,0
773,15639314,Cartwright,589,Male,32,2,2,0,9469,0
774,15685320,Johnstone,767,Male,36,3,1,0,123880,0
776,15752137,McElroy,648,Male,33,7,1,1,117036,0
780,15769974,Shih,679,Female,35,8,1,0,121210,0
783,15654060,P'eng,517,Male,41,2,2,0,75937,0
784,15745196,Verco,571,Female,35,8,2,0,84569,0
786,15660155,Lorenzo,792,Male,36,5,1,0,67469,0
788,15694366,Hou,714,Male,42,2,1,0,47167,0
789,15600739,Galkin,562,Female,35,0,2,1,119900,0
791,15763431,Echezonachukwu,698,Male,36,2,2,1,93249,0
794,15769504,Munro,743,Female,34,1,1,1,108543,0
796,15686870,Ball,761,Male,36,8,2,0,99444,0
798,15766908,Trevisani,488,Male,32,3,1,1,92568,0
799,15570134,Padovano,683,Female,35,6,2,1,37976,0
800,15567367,Tao,601,Female,42,9,1,0,103316,0
802,15762238,Fraser,671,Female,44,0,2,0,34674,0
803,15681554,Alley,614,Female,31,7,2,1,46163,0
805,15640280,Cameron,850,Male,39,4,2,0,151739,0
807,15613319,Rice,793,Female,33,0,1,0,175544,0
810,15778463,Ikenna,657,Female,37,6,1,1,122218,0
811,15699430,Davide,618,Female,35,10,2,1,180440,0
813,15578980,Piazza,516,Female,33,3,2,1,58686,0
818,15806438,Chiabuotu,580,Female,42,2,1,0,103516,1
820,15747807,Gallagher,720,Female,43,6,2,1,172558,0
821,15596939,Calabresi,659,Male,36,4,2,1,84321,0
822,15716155,Shaw,841,Female,36,5,1,0,122663,0
823,15765311,Zhirov,642,Male,34,8,1,1,72085,0
825,15603830,Palmer,600,Male,36,4,2,1,143635,0
826,15660602,Ch'eng,464,Male,33,8,2,1,3710,0
829,15596914,Shaw,630,Female,31,2,2,1,131168,0
830,15639788,Yuan,577,Female,39,10,2,1,10553,0
831,15695846,Hawkins,684,Female,34,6,2,1,130928,0
832,15726234,Trentini,708,Female,41,5,1,0,157004,0
834,15625881,Koehler,634,Male,37,3,2,1,167032,0
835,15780628,Wu,633,Female,30,6,2,0,41642,0
836,15575883,Manna,559,Male,34,2,2,1,9677,0
837,15585036,Okoli,694,Female,37,3,2,1,147012,0
840,15727915,Artemiev,507,Male,36,4,1,0,140134,0
842,15737792,Abbie,818,Female,31,1,1,0,178253,0
843,15599433,Fanucci,660,Male,35,8,1,0,198674,0
844,15672012,Jen,773,Female,41,5,1,1,28267,1
845,15806983,Moss,640,Male,44,3,1,1,92381,0
848,15586959,Unaipon,468,Female,42,5,2,1,125305,0
853,15677610,Chambers,511,Female,41,8,1,1,39087,0
854,15745012,Pettit,653,Female,43,6,2,1,7331,0
856,15686436,Newbery,523,Male,32,4,2,1,167848,0
858,15760550,Duncan,741,Male,39,7,2,0,174228,0
859,15686137,Barry,456,Male,32,9,1,1,135399,0
861,15807663,McGregor,667,Male,43,8,1,1,97508,1
862,15809100,Nucci,548,Female,32,2,1,1,188084,1
863,15794916,Pirogov,725,Male,41,7,1,1,116704,0
865,15805449,Ugochukwu,594,Male,38,4,2,0,186884,0
867,15808017,Cary,545,Male,38,1,2,1,24303,0
869,15646810,Quinn,603,Male,44,6,2,1,108488,1
870,15710424,Page,435,Male,36,4,1,1,197015,0
871,15799422,Evans,535,Female,40,8,1,1,27690,0
872,15692750,McGregor,629,Female,45,7,3,1,9218,1
873,15794549,Andrews,722,Female,35,2,2,1,15068,0
875,15674840,Chiazagomekpere,645,Female,38,5,2,0,4400,0
876,15653762,Chidiebele,501,Female,39,9,1,0,182026,0
877,15581229,Gregory,502,Female,32,1,1,0,122764,0
878,15800228,Bednall,652,Female,42,4,2,1,38152,0
879,15656333,Jen,574,Female,33,3,1,1,63164,0
880,15697497,She,518,Female,45,9,2,1,73418,0
882,15571928,Fraser,679,Female,43,4,3,1,115137,1
883,15785519,May,565,Male,36,6,1,1,149576,0
884,15743007,Seabrook,643,Female,45,4,1,1,60917,1
887,15591711,Sleeman,739,Male,38,0,1,1,12796,0
888,15625021,Hung,585,Male,42,2,2,1,18658,0
890,15600462,Barwell,542,Female,43,8,1,0,10351,0
891,15768104,Wright,788,Male,37,8,1,0,66013,0
892,15780140,Bellucci,435,Male,32,2,2,1,5907,0
893,15585255,Moore,577,Male,42,9,1,1,74078,0
895,15669987,Sung,728,Female,35,8,2,1,54359,1
896,15697000,Mello,728,Male,32,5,1,1,156125,0
897,15733119,Mistry,718,Male,35,8,2,1,94821,0
898,15782390,T'ien,621,Female,40,6,1,1,155155,0
899,15654700,Fallaci,523,Female,40,2,1,1,128702,1
901,15642041,Burns,727,Male,40,1,2,1,71865,1
902,15709737,Hunter,643,Male,36,7,2,0,84295,0
906,15675964,Chukwukadibia,672,Female,45,9,1,1,92028,1
907,15814275,Zikoranachidimma,685,Male,33,6,1,1,43933,0
909,15754713,Rivera,685,Male,31,10,1,1,125777,0
911,15599660,Bennett,604,Male,36,6,2,1,79633,0
913,15566091,Thomsen,545,Female,32,4,1,1,94739,0
915,15710404,Chinwendu,569,Male,35,10,1,1,193794,0
917,15792328,James,475,Male,39,6,1,1,57000,1
918,15719856,Lamb,646,Female,45,3,1,1,57236,0
919,15593773,Olejuru,784,Male,35,3,2,0,81484,0
920,15733114,Hay,552,Male,45,9,2,1,26753,0
921,15797748,Lu,729,Male,44,5,2,0,9201,0
925,15658485,Heath,785,Female,34,9,1,1,68600,0
926,15636731,Ts'ai,714,Female,36,1,2,1,448,0
927,15628303,Thurgood,738,Male,35,3,1,1,15651,0
928,15633461,Pai,639,Male,38,5,1,1,149600,0
931,15790782,Baryshnikov,661,Male,39,6,1,0,38813,0
932,15700476,Azubuike,564,Male,41,9,2,1,34338,0
933,15634141,Shephard,708,Female,42,8,2,1,823,0
934,15737795,Scott,512,Male,36,1,1,0,135482,1
935,15790299,Williamson,592,Male,37,9,3,1,10657,0
936,15675316,Avdeeva,619,Female,38,3,2,0,116467,0
938,15662100,Hsu,850,Female,44,5,1,0,171096,0
939,15668032,Buchanan,577,Female,37,4,1,1,79881,0
940,15599289,Yeh,724,Female,37,10,1,1,157863,0
941,15754084,Palazzi,710,Male,35,1,1,1,127952,0
942,15676521,Y?an,696,Female,31,8,2,0,191074,0
945,15729362,Lombardi,745,Male,36,8,1,1,130790,0
947,15745324,Milani,599,Female,39,4,1,1,194273,1
948,15741336,Ejimofor,715,Female,38,5,1,1,5684,1
952,15785899,Ch'en,789,Male,33,8,1,1,4389,0
954,15671139,Brizendine,694,Male,39,0,1,1,102284,0
955,15660429,Ch'in,665,Female,42,2,2,0,156775,1
956,15571002,Yusupov,706,Female,44,4,1,0,69865,0
957,15631681,Jibunoh,807,Female,43,0,2,0,85523,0
960,15628034,Wilder,629,Female,37,6,1,1,23971,0
961,15686164,Maclean,850,Female,31,1,1,1,132173,0
962,15582797,Ch'iu,685,Male,35,4,1,1,113640,0
963,15753831,Cox,642,Male,32,7,1,1,39769,0
965,15580956,McNess,683,Female,43,4,1,1,117349,1
966,15602084,Coles,663,Female,42,5,1,1,78005,0
967,15589805,Benson,563,Female,34,6,1,1,152418,0
968,15720893,Gilbert,637,Female,34,9,2,0,26057,0
969,15641009,Wilhelm,544,Male,37,3,1,0,79972,0
973,15605918,Padovesi,635,Male,43,5,2,0,153265,0
974,15779711,Gray,750,Female,38,7,2,0,179883,0
975,15705620,Lu,730,Male,34,5,2,1,138883,0
976,15685357,Wright,750,Female,36,8,1,0,9856,0
977,15570060,Palerma,586,Female,43,8,1,1,67047,1
978,15582616,Y?an,520,Female,38,4,2,1,56389,0
982,15566156,Franklin,749,Female,44,0,2,0,151084,0
983,15792360,Clark,668,Male,32,7,2,1,777,0
984,15807008,McGregor,614,Female,35,6,1,0,69454,1
986,15756475,Kenniff,551,Male,31,9,2,1,91565,0
987,15655339,Spencer,566,Male,36,1,1,1,79616,0
988,15613749,Lees,569,Male,34,0,1,1,102300,1
989,15664521,David,659,Male,31,7,2,1,104534,0
991,15745527,Burke,655,Male,37,5,2,1,66214,0
992,15806926,Watson,615,Female,35,2,2,1,139816,0
993,15724563,Hawkins,752,Female,42,3,2,0,140139,0
995,15623521,Sozonov,838,Male,43,9,2,1,145766,0
997,15645621,Hunter,811,Male,44,3,2,0,78440,0
1000,15787772,Hansen,759,Female,38,1,1,0,91562,0
1001,15691111,Pai,648,Female,42,8,2,1,4027,0
1002,15592089,Larsen,788,Female,43,10,2,1,116112,0
1003,15633897,Owen,725,Male,39,1,2,1,184024,0
1004,15701301,Murphy,646,Female,42,3,2,0,67124,1
1007,15739189,Johnson,561,Female,33,6,2,1,45261,0
1008,15573086,Millar,564,Male,42,7,1,1,36721,0
1009,15569050,Farrell,444,Male,45,6,1,1,130010,1
1011,15799811,Herrera,724,Male,40,10,1,1,127847,1
1012,15698442,Eberechukwu,719,Male,35,3,1,1,138232,0
1015,15585961,Talbot,496,Female,43,3,2,0,199506,0
1016,15686936,McGregor,676,Female,37,5,1,1,169583,1
1017,15770424,Onyeorulu,541,Male,40,7,2,1,49063,0
1018,15587451,Goold,778,Male,41,7,1,1,63337,0
1019,15602010,Zikoranaudodimma,850,Female,45,5,1,1,60083,1
1020,15600583,Garner,633,Male,31,1,1,1,48607,0
1022,15717164,Genovese,485,Male,32,6,2,1,194010,0
1024,15682639,Marshall,642,Male,32,3,2,1,88699,0
1026,15759805,Pinto,582,Female,32,4,2,1,59669,0
1027,15767864,Fulton,628,Male,33,6,2,0,184230,0
1028,15769948,Palerma,737,Male,35,0,1,0,64050,0
1029,15686345,McCaffrey,828,Male,34,9,2,1,81854,0
1031,15681174,Zuev,730,Male,39,1,1,0,145680,0
1033,15750243,Genovese,830,Male,40,4,2,0,81623,0
1036,15652955,Price,678,Male,30,0,1,1,35113,0
1037,15668958,Chatfield,521,Male,30,2,1,1,64300,0
1039,15581479,Archer,523,Male,30,1,1,1,138177,0
1042,15692317,Craig,722,Male,30,5,2,1,166377,0
1043,15593969,Abramovich,630,Female,39,7,1,1,140881,1
1044,15570417,Chien,579,Male,35,1,2,1,4460,0
1045,15779059,Timms,670,Female,38,4,2,1,110472,0
1046,15785980,Williford,588,Male,34,6,2,1,86460,0
1047,15644200,Hamilton,807,Female,42,1,1,1,16501,1
1050,15705860,McKenzie,631,Male,40,3,1,1,52450,1
1051,15623828,Akobundu,682,Male,30,4,1,0,161465,0
1053,15623471,Marcelo,607,Male,38,3,1,1,176318,0
1057,15798521,Tai,675,Male,33,3,2,1,45348,0
1059,15706186,McKenzie,640,Male,33,8,2,0,34926,0
1060,15812197,Kline,850,Male,38,7,1,0,126556,0
1062,15692991,Wood,710,Female,38,4,2,1,136391,0
1063,15631189,Riggs,613,Male,38,9,1,1,78567,1
1064,15762198,Capon,812,Male,34,5,1,1,166038,0
1066,15692744,Davison,512,Male,36,4,2,0,38629,1
1070,15628674,Iadanza,844,Male,40,7,1,1,31904,1
1074,15790497,Ross,503,Male,37,6,2,0,136507,0
1075,15682618,Jamieson,535,Female,31,7,2,1,36279,0
1076,15762937,Chiganu,743,Female,32,6,2,1,163254,0
1077,15750929,Burgess,702,Male,39,8,2,1,99654,0
1079,15633650,Woods,677,Female,41,8,2,1,4196,0
1080,15748856,Liang,664,Male,32,10,1,1,112340,0
1081,15589195,Bluett,766,Female,38,7,1,0,2036,0
1082,15699911,Chapman,461,Female,35,8,1,1,132296,0
1083,15663438,Andrejew,688,Male,36,0,1,1,177384,1
1084,15692583,Udobata,678,Female,32,5,2,1,90284,0
1086,15646513,Spyer,803,Male,42,5,1,1,196467,1
1087,15708063,Walker,712,Male,36,2,3,0,70758,1
1088,15696098,Palermo,498,Female,31,10,2,1,13893,0
1091,15604304,Perry,539,Female,34,4,1,1,136603,0
1092,15784092,Henderson,732,Male,36,7,1,1,133172,0
1093,15585198,Bergamaschi,715,Male,41,4,1,0,152821,1
1094,15624347,Fokine,651,Male,40,4,2,1,147716,0
1095,15621687,Mackay,813,Male,34,0,2,1,43169,0
1097,15813168,Maslova,756,Female,39,3,3,1,73406,1
1098,15604295,Wei,543,Male,36,6,2,1,176728,0
1100,15673055,Sung,494,Male,38,7,2,1,6204,0
1101,15768201,Paterson,850,Female,39,2,1,1,176791,0
1103,15746410,Thompson,432,Male,38,7,2,1,150581,0
1104,15780144,Tisdall,512,Female,32,2,2,1,80120,0
1107,15618182,Ndubueze,678,Female,38,2,2,0,115069,0
1108,15660316,Stephenson,420,Female,34,1,1,0,149471,1
1109,15678886,Golubev,679,Male,38,7,2,1,46523,0
1110,15616330,Liao,595,Male,31,4,2,1,189996,0
1113,15714750,Northey,690,Female,42,3,2,0,70811,0
1117,15723250,Teng,519,Male,42,8,2,1,101486,0
1121,15589358,Stanley,848,Male,31,4,2,1,193133,0
1124,15596800,Hill,779,Male,33,1,1,1,197001,1
1125,15627305,Pan,606,Male,35,7,1,1,106837,1
1127,15593973,Wilkie,663,Female,33,8,1,1,196260,0
1128,15647301,Bray,549,Female,45,3,2,1,96404,0
1129,15750258,Ann,675,Female,32,2,1,1,97659,0
1130,15685309,Souter,669,Female,35,7,1,1,49108,1
1131,15628205,Greco,571,Female,34,1,1,0,195652,0
1132,15733974,Mao,500,Male,37,9,1,1,111698,0
1133,15762110,Anderson,628,Male,37,0,2,1,171708,0
1134,15706899,Ma,559,Male,34,4,2,1,66722,0
1136,15656121,Medvedeva,733,Male,31,6,2,0,177995,0
1138,15645269,Duncan,583,Female,42,4,2,1,17440,0
1139,15698510,Onwudiwe,468,Male,42,9,2,1,172668,0
1141,15566251,Ferrari,618,Female,37,5,1,1,98686,1
1142,15716134,Russo,617,Male,40,5,2,1,107048,0
1143,15763625,Hazon,793,Male,41,9,2,1,152154,0
1144,15605965,Henderson,630,Male,43,9,2,1,34338,0
1145,15694821,Hardy,765,Male,43,4,1,0,173879,1
1147,15575581,Dickson,614,Female,30,3,2,1,54777,0
1149,15616529,Hsieh,613,Male,34,3,1,1,41725,0
1150,15773906,Doherty,655,Male,38,4,2,0,110528,0
1153,15589754,Malloy,652,Male,45,2,1,0,115333,0
1154,15669899,Fitts,755,Female,45,7,1,0,143620,1
1155,15766887,Iadanza,538,Male,39,2,2,1,58467,0
1156,15768006,Wu,729,Male,34,3,1,1,12129,0
1160,15690664,Liang,729,Male,37,10,2,1,100863,0
1161,15719348,Tsao,513,Male,35,8,1,1,76640,1
1162,15781802,Abramov,755,Male,41,6,1,1,126014,1
1163,15752731,Millar,615,Female,30,9,1,1,87348,0
1164,15600997,Demuth,747,Female,32,5,2,0,77370,0
1165,15750776,Genovese,850,Female,36,0,1,1,62722,0
1168,15702430,Ignatyeva,548,Female,35,10,1,1,31300,0
1170,15650351,Millar,653,Female,38,8,1,1,166521,0
1172,15640454,Parkhill,693,Male,40,0,1,0,27345,1
1173,15697789,Li Fonti,647,Female,43,3,2,1,87000,0
1174,15808182,Beneventi,478,Female,36,3,2,1,44913,0
1175,15588670,Despeissis,705,Female,40,5,1,1,179979,1
1176,15721292,Atkins,719,Male,39,5,2,1,145760,0
1177,15604217,Williams,726,Male,34,9,2,0,14122,0
1180,15814032,Hsieh,807,Female,31,1,2,0,172783,0
1181,15570326,Wilkins,621,Male,34,6,2,1,99128,0
1183,15755638,Mancini,673,Female,43,5,1,1,146992,1
1184,15600992,Madukaego,652,Male,36,1,2,1,151315,0
1186,15795228,Stewart,756,Male,37,3,1,1,58974,0
1187,15589257,Grant,670,Female,35,3,2,1,174627,0
1189,15639882,She,528,Male,30,2,2,1,50771,0
1190,15791279,Murray,701,Male,40,5,1,1,153538,1
1196,15578866,Hughes,676,Female,43,2,1,1,55120,0
1198,15813444,McIntosh,590,Female,34,6,2,1,171021,0
1199,15678058,Ayers,584,Male,38,9,1,1,176679,0
1200,15769169,Trentino,645,Male,41,7,1,0,28668,0
1201,15804602,Boyd,772,Male,30,6,2,0,197238,0
1204,15569451,Miller,463,Male,35,2,1,1,118114,0
1205,15650098,Baranova,630,Female,40,7,2,1,34453,0
1207,15599268,Yobachi,584,Male,32,5,2,1,10957,0
1208,15594864,Huang,752,Male,30,4,1,1,36886,0
1210,15715667,Sorokina,850,Female,32,7,2,0,155227,0
1212,15738174,Ervin,452,Female,32,5,2,0,75279,0
1213,15813590,Vance,610,Male,42,6,2,1,158303,1
1215,15674148,Milanesi,579,Male,33,6,1,1,94993,1
1217,15682528,Cremonesi,572,Male,33,5,1,0,41139,0
1220,15812272,Ugonna,693,Male,44,5,2,1,46998,1
1221,15654654,L?,725,Female,33,7,2,1,177279,0
1222,15697625,Bevan,791,Male,37,2,2,1,75833,0
1227,15775572,Bergamaschi,531,Female,42,6,2,1,75249,0
1229,15578515,Osinachi,659,Female,38,3,2,1,158553,0
1230,15607598,Muravyov,575,Female,31,6,2,1,95686,0
1231,15742480,Igwebuike,775,Male,36,2,2,0,71683,0
1232,15749482,Zack,772,Male,30,4,1,1,1790,0
1234,15575410,Chidiegwu,667,Female,39,4,2,1,118359,0
1237,15774155,Trevisani,662,Male,33,0,1,1,162703,0
1238,15634267,Yudin,717,Male,42,5,2,1,172665,0
1241,15617934,Septimus,579,Male,36,9,1,1,60906,0
1243,15813132,Chukwukadibia,696,Male,30,4,1,1,193717,0
1245,15616709,Bunton,587,Female,38,0,2,0,31730,0
1246,15658052,Cameron,626,Female,44,10,1,1,20064,1
1251,15702789,Carter,548,Male,32,5,1,1,155166,0
1252,15814930,McGregor,588,Female,40,10,1,1,121504,1
1257,15781989,Drake-Brockman,733,Male,42,9,1,1,184056,0
1258,15647402,Wan,628,Female,38,3,2,1,48925,0
1259,15740494,Cameron,633,Female,33,3,2,1,191111,0
1260,15701265,Tretiakov,559,Female,36,1,2,0,54184,0
1262,15794870,Sal,744,Male,38,6,2,1,78771,0
1263,15747591,Chung,665,Female,40,1,1,0,116767,0
1264,15726557,Lai,638,Female,42,7,1,0,32916,0
1265,15732199,Gether,837,Male,31,9,1,0,50973,0
1267,15749050,Justice,548,Female,36,3,1,1,65997,0
1268,15781586,Osonduagwuike,837,Male,38,2,1,1,79577,0
1269,15617078,Ewing,658,Female,44,6,1,1,130529,0
1270,15723339,Chin,554,Female,38,4,2,1,172630,0
1271,15671322,Chiang,724,Male,30,7,1,1,15217,0
1272,15793854,Ahmed,723,Male,42,2,1,1,17513,0
1273,15756539,Marshall,585,Female,39,7,2,0,131852,0
1274,15612064,Tsou,474,Male,33,5,2,1,181946,1
1275,15625916,Chien,562,Male,32,6,1,1,91483,0
1276,15683195,Ubanwa,719,Male,32,9,1,1,77119,0
1277,15690182,Kapustin,635,Male,37,5,1,1,95612,1
1278,15721719,Calabresi,743,Male,42,7,2,1,80428,0
1280,15634896,Grant,521,Female,39,6,2,0,27375,0
1283,15778287,Ugoji,622,Male,35,8,2,1,131773,0
1284,15609510,Gregory,669,Male,45,7,1,0,173454,0
1287,15590993,Findlay,579,Male,37,5,2,0,120219,0
1288,15565701,Ferri,698,Female,39,9,1,0,90212,0
1289,15597239,Ku,548,Male,39,7,1,1,164976,0
1290,15688880,Amechi,672,Male,40,10,1,1,1286,1
1291,15813917,Kirk,653,Male,31,9,1,1,83679,0
1292,15679611,Andrews,734,Female,37,2,1,0,34549,0
1293,15636589,Murray,794,Female,41,7,2,1,74275,0
1294,15687752,Griffin,641,Male,30,2,2,0,7279,0
1295,15584363,Longstaff,824,Male,30,0,1,1,162054,0
1296,15737748,McWilliam,534,Female,33,3,1,0,199337,0
1298,15793247,Hancock,498,Male,34,5,2,1,91712,0
1299,15572360,Clark,683,Male,30,10,1,0,79241,0
1300,15795166,Creswell,618,Male,42,8,2,1,76680,0
1301,15724620,Dodds,538,Male,37,1,1,1,162512,0
1302,15800856,Ewen,643,Male,34,3,1,1,21361,0
1303,15671097,Carter,428,Female,31,2,2,1,54487,0
1304,15683930,Ch'iu,593,Female,32,9,2,1,53931,1
1305,15749004,Tsao,718,Female,31,0,2,1,103165,0
1309,15662294,Bennett,710,Male,33,10,2,1,192929,0
1310,15690079,Boniwell,591,Male,30,8,2,0,50486,0
1312,15750497,Longo,850,Female,37,7,1,1,152235,0
1313,15596181,Kwemto,542,Male,38,8,1,1,68093,1
1314,15576602,Lawrence,809,Male,38,3,2,1,80061,0
1317,15808689,Morres,850,Female,31,4,2,1,33083,0
1318,15720702,Shih,789,Male,37,3,1,1,121884,1
1319,15665077,Vogel,598,Female,43,5,3,1,100723,1
1320,15763612,T'an,756,Male,41,2,2,0,47093,0
1322,15704483,Lorenzo,724,Male,40,6,2,0,106149,0
1323,15598846,Shahan,700,Female,44,2,1,1,16875,0
1327,15682773,Hayward,781,Female,38,3,2,1,63219,0
1330,15645572,Calabresi,743,Female,40,6,1,1,28281,1
1332,15575417,Chou,849,Male,37,7,2,1,17294,0
1333,15796721,Nnamutaezinwa,778,Male,38,3,2,1,126702,0
1334,15734942,Nnamutaezinwa,539,Female,38,8,1,1,13123,0
1336,15576683,Yin,568,Female,43,9,1,1,125871,1
1337,15682563,Larionova,618,Male,38,5,1,1,91972,0
1338,15650889,Golubev,710,Female,30,10,2,1,155594,0
1341,15645511,Chukwudi,727,Male,43,2,1,1,107415,1
1342,15609824,Fedorov,794,Female,41,7,3,1,166526,1
1344,15645778,Reid,670,Male,42,3,1,1,188228,0
1345,15691104,Kennedy,460,Female,40,6,2,1,91561,1
1347,15777826,Wofford,643,Male,30,5,1,1,165614,0
1348,15668445,Mai,521,Male,37,2,2,1,86372,0
1349,15576162,King,615,Male,32,7,1,1,2756,0
1350,15778135,T'ao,575,Male,43,3,1,1,83595,0
1351,15613141,Hsu,717,Female,41,3,1,1,103706,0
1356,15615029,Munro,734,Male,39,6,1,1,95135,0
1358,15746326,Fields,591,Male,43,3,2,0,198926,0
1359,15722364,Onwumelu,664,Male,43,9,2,1,56100,0
1360,15704954,Suffolk,431,Male,37,0,1,1,117023,0
1362,15754068,Judd,578,Male,32,4,2,1,141823,0
1363,15683841,Hamilton,555,Male,41,10,2,1,185387,0
1364,15789095,T'ang,775,Male,30,4,2,0,57461,0
1365,15719958,Degtyarev,850,Male,39,3,2,1,120380,0
1366,15689514,Kang,625,Male,43,8,1,1,133021,1
1367,15621353,Hudson,645,Female,37,7,2,1,13590,0
1368,15627232,Jibunoh,608,Male,44,7,1,1,77830,1
1369,15745843,Kinlaw,689,Female,31,4,2,1,136610,0
1372,15792722,Omeokachie,611,Female,43,8,1,1,114996,0
1373,15723006,Gorbunova,489,Male,38,8,2,0,196991,0
1375,15774738,Campa,632,Male,44,3,1,1,185668,0
1377,15587233,Donoghue,457,Male,41,8,3,1,185750,1
1378,15808228,Tuan,768,Female,44,6,1,1,178046,0
1379,15682834,Johnstone,715,Female,35,4,2,1,199857,0
1380,15571752,Romani,668,Female,32,10,1,1,43596,0
1382,15714466,Baxter,846,Female,41,5,3,1,3440,1
1383,15617982,Pirozzi,661,Female,42,3,2,1,35989,0
1386,15672756,Mills,716,Female,35,8,1,0,17848,0
1387,15704586,Osonduagwuike,758,Female,42,7,2,0,76210,0
1389,15775295,McIntyre,630,Female,40,0,1,0,60032,1
1392,15787835,Simpson,775,Female,38,4,2,1,15796,1
1393,15730540,Simpson,794,Male,45,8,2,1,116547,0
1394,15646276,Metcalfe,831,Female,32,2,1,1,191261,0
1397,15748797,Dale,636,Female,33,0,1,1,92277,1
1399,15628947,Praed,693,Female,38,3,2,0,78133,1
1402,15619029,Bykov,620,Female,43,2,2,1,20670,0
1405,15797276,Sturt,662,Female,41,4,1,1,75885,1
1406,15612494,Panicucci,359,Female,44,6,1,1,146956,1
1409,15579062,Chu,707,Male,32,9,2,0,30807,0
1410,15814268,Franklin,444,Female,40,5,1,1,143836,0
1412,15693904,Chiang,685,Female,30,4,2,0,194344,0
1414,15797733,Udobata,503,Male,30,10,2,0,47310,0
1415,15620507,Siciliani,485,Female,30,5,1,1,141148,0
1417,15667651,Young,585,Female,33,8,2,1,114182,0
1419,15649280,Lucchese,521,Female,40,9,1,1,18082,0
1420,15705657,Hewitt,535,Female,44,2,1,1,136330,0
1421,15753969,K'ung,724,Male,45,5,1,0,34122,0
1422,15742378,Swaim,520,Male,32,5,1,1,56247,0
1423,15794874,Quinones,696,Male,41,9,1,0,191417,0
1424,15589221,Kennedy,657,Male,30,1,2,1,23318,0
1425,15596671,Endrizzi,603,Female,42,8,1,0,144675,1
1426,15583668,Ludowici,726,Female,42,2,1,0,175161,0
1427,15710206,Larson,591,Female,39,4,1,1,14929,0
1433,15687959,Landman,573,Female,44,4,1,1,94863,0
1435,15714993,Longo,552,Female,41,9,1,1,135635,0
1436,15596021,K?,598,Male,44,8,2,1,148488,0
1438,15742632,Alexeyeva,670,Female,31,9,1,0,76255,0
1441,15796334,Chukwualuka,558,Male,39,10,1,1,22878,1
1442,15688713,McCall,627,Male,44,6,1,1,114470,0
1443,15796179,Moore,683,Male,43,8,1,1,96755,0
1444,15598751,Ingram,556,Female,43,6,3,0,125155,1
1445,15703019,Okeke,583,Female,38,10,2,0,113598,0
1447,15680855,Iloabuchi,637,Male,33,2,1,0,109219,0
1451,15676242,Artemova,632,Male,31,3,1,1,82153,1
1452,15684198,McDonald,551,Female,38,10,2,1,216,0
1453,15774882,Mazzanti,687,Female,35,3,1,1,1713,1
1455,15608653,Davison,521,Female,34,7,1,1,20244,1
1456,15784280,Reilly,686,Male,35,2,2,0,86043,0
1462,15640627,Wan,611,Male,34,4,2,1,170951,0
1463,15566211,Hsu,616,Female,41,1,1,1,236,1
1464,15669293,Hovell,517,Male,37,5,1,0,31517,0
1465,15595067,Zhirov,637,Female,40,6,2,1,181611,0
1466,15753566,Espinosa,806,Female,32,3,1,1,156593,0
1468,15681843,Barbour,624,Female,35,0,2,1,163588,0
1471,15762332,Ulyanova,568,Female,31,1,2,1,61797,0
1474,15594862,Aleksandrova,552,Male,36,8,2,0,132547,0
1475,15598782,Pinto,755,Female,30,6,2,0,62689,0
1478,15732175,Bruno,776,Male,37,2,1,0,8065,0
1479,15630725,Johnson,649,Female,45,5,1,1,173366,1
1480,15640260,Okorie,595,Male,32,8,2,1,69429,0
1481,15716822,Moen,646,Male,30,5,1,1,12757,0
1482,15583748,McGuigan,592,Male,38,8,2,1,180426,0
1484,15790683,Matthews,850,Male,36,1,2,0,68594,0
1487,15626710,Yudina,642,Female,39,4,1,1,76821,0
1489,15625824,Kornilova,596,Male,30,6,4,1,41922,1
1490,15617705,Ozioma,609,Female,39,8,1,0,175664,0
1491,15761976,Su,797,Female,31,8,2,1,117917,0
1492,15634891,Jamison,504,Female,43,7,1,1,194691,1
1494,15686963,Hardiman,680,Female,30,3,1,1,160132,0
1497,15799156,Okwuadigbo,569,Male,38,8,2,0,79619,0
